Category,Subcategory,Subject,Start Date,End Date,Global,Year Founded,Host Org,Notes,URL,Description
Day,Special Interest,National Only Child Day,4/12/2024,,No,,,,https://nationaltoday.com/national-only-child-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-only-child-day/"
Day,Special Interest,Teak Awareness Day,4/12/2024,,No,,,,https://nationaltoday.com/teak-awareness-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/teak-awareness-day/"
Day,Appreciation,International Plant Appreciation Day,4/13/2024,,Yes,,,,https://nationaltoday.com/international-plant-appreciation-day/,"Category: Observance Day
Subcategory: Appreciation
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-plant-appreciation-day/"
Day,Arts & Entertainment,Slow Art Day,4/13/2024,,No,,,,https://nationaltoday.com/slow-art-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/slow-art-day/"
Day,Cause,National Borinqueneers Day,4/13/2024,,No,,,,https://nationaltoday.com/national-borinqueneers-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/national-borinqueneers-day/"
Day,Federal,Global Days of Action on Military Spending,4/13/2024,,Yes,,,,https://nationaltoday.com/global-days-of-action-on-military-spending/,"Category: Observance Day
Subcategory: Federal
Global: Yes
Notes: 
URL: https://nationaltoday.com/global-days-of-action-on-military-spending/"
Day,Food & Beverage,National Make Lunch Count Day,4/13/2024,,No,2016,TGI Fridays,,https://nationaldaycalendar.com/national-make-lunch-count-day-april-13/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/global-days-of-action-on-military-spending/"
Day,Food & Beverage,National Peach Cobbler Day,4/13/2024,,No,,,,https://nationaltoday.com/national-peach-cobbler-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-peach-cobbler-day/"
Day,Fun,National Catch and Release Day,4/13/2024,,No,,,,https://nationaltoday.com/national-catch-and-release-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-catch-and-release-day/"
Day,Fun,National Scrabble Day,4/13/2024,,No,,,,https://nationaltoday.com/national-scrabble-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-scrabble-day/"
Day,Fun,National Silly Earring Day,4/13/2024,,No,,,,https://nationaltoday.com/national-silly-earring-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-silly-earring-day/"
Day,Health,FND Awareness Day,4/13/2024,,No,,,,https://nationaltoday.com/fnd-awareness-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/fnd-awareness-day/"
Day,Special Interest,International Special Librarians Day,4/13/2024,,Yes,,,,https://nationaltoday.com/international-special-librarians-day/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-special-librarians-day/"
Day,Special Interest,National Theresa Day,4/13/2024,,No,,,,https://nationaltoday.com/national-theresa-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-theresa-day/"
Day,Special Interest,Thomas Jefferson Day,4/13/2024,,No,,,,https://nationaltoday.com/thomas-jefferson-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/thomas-jefferson-day/"
Day,Special Interest,Unfairly Prosecuted Persons Day,4/13/2024,,No,,,,https://nationaltoday.com/unfairly-prosecuted-persons-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/unfairly-prosecuted-persons-day/"
Day,Animal,National Dolphin Day,4/14/2024,,No,,,,https://nationaltoday.com/national-dolphin-day/,"Category: Observance Day
Subcategory: Animal
Global: No
Notes: 
URL: https://nationaltoday.com/national-dolphin-day/"
Day,Cultural,Good Deeds Day,4/14/2024,,No,,,,https://nationaltoday.com/good-deeds-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/good-deeds-day/"
Day,Federal,Air Force Reserve Birthday,4/14/2024,,No,,,,https://nationaltoday.com/air-force-reserve-birthday/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/air-force-reserve-birthday/"
Day,Federal,Americas Day,4/14/2024,,No,,,,https://nationaltoday.com/americas-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/americas-day/"
Day,Federal,Pan American Day,4/14/2024,,No,,,,https://nationaltoday.com/pan-american-day-2/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/pan-american-day-2/"
Day,Food & Beverage,National Pecan Day,4/14/2024,,No,,,,https://nationaltoday.com/national-pecan-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-pecan-day/"
Day,Fun,International Moment of Laughter Day,4/14/2024,,Yes,,,,https://nationaltoday.com/international-moment-laughter-day/,"Category: Observance Day
Subcategory: Fun
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-moment-laughter-day/"
Day,Health,Children with Alopecia Day,4/14/2024,,No,,,,https://nationaltoday.com/children-with-alopecia-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/children-with-alopecia-day/"
Day,Health,World Chagas Disease Day,4/14/2024,,Yes,,,,https://nationaltoday.com/world-chagas-disease-day/,"Category: Observance Day
Subcategory: Health
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-chagas-disease-day/"
Day,Relationship,National Ex-Spouse Day,4/14/2024,,No,,,,https://nationaltoday.com/national-ex-spouse-day/,"Category: Observance Day
Subcategory: Relationship
Global: No
Notes: 
URL: https://nationaltoday.com/national-ex-spouse-day/"
Day,Special Interest,Dreams of Reason Feast Day,4/14/2024,,No,,,,https://nationaltoday.com/dreams-of-reason-feast-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/dreams-of-reason-feast-day/"
Day,Special Interest,National Donate a Book Day,4/14/2024,,No,,,,https://nationaltoday.com/national-donate-a-book-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-donate-a-book-day/"
Day,Special Interest,National Gardening Day,4/14/2024,,No,2018,Cool Springs Press,,https://nationaldaycalendar.com/national-gardening-day-april-14/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-donate-a-book-day/"
Day,Special Interest,National Look Up at the Sky Day,4/14/2024,,No,,,,https://nationaltoday.com/national-look-sky-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-look-sky-day/"
Day,Special Interest,Pathologists’ Assistants Day,4/14/2024,,No,,,,https://nationaltoday.com/pathologists-assistants-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/pathologists-assistants-day/"
Day,Special Interest,Perfume Day,4/14/2024,,No,,,,https://nationaltoday.com/perfume-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/perfume-day/"
Day,Special Interest,Reach As High As You Can Day,4/14/2024,,No,,,,https://nationaltoday.com/reach-as-high-as-you-can-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/reach-as-high-as-you-can-day/"
Day,Arts & Entertainment,National Anime Day,4/15/2024,,No,,,,https://nationaltoday.com/national-anime-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/national-anime-day/"
Day,Arts & Entertainment,World Art Day,4/15/2024,,Yes,,,,https://nationaltoday.com/world-art-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-art-day/"
Day,Cause,International Microvolunteering Day,4/15/2024,,Yes,,,,https://nationaltoday.com/international-microvolunteering-day/,"Category: Observance Day
Subcategory: Cause
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-microvolunteering-day/"
Day,Cultural,One Boston Day,4/15/2024,,No,,,,https://nationaltoday.com/one-boston-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/one-boston-day/"
Day,Cultural,Universal Day of Culture,4/15/2024,,Yes,,,,https://nationaltoday.com/universal-day-of-culture/,"Category: Observance Day
Subcategory: Cultural
Global: Yes
Notes: 
URL: https://nationaltoday.com/universal-day-of-culture/"
Day,Federal,Purple Up Day,4/15/2024,,No,,,,https://nationaltoday.com/purple-up-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/purple-up-day/"
Day,Food & Beverage,National Glazed Spiral Ham Day,4/15/2024,,No,,,,https://nationaltoday.com/national-glazed-spiral-ham-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-glazed-spiral-ham-day/"
Day,Fun,National Keaton Day,4/15/2024,,No,,,,https://nationaltoday.com/national-keaton-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-keaton-day/"
Day,Fun,National Rubber Eraser Day,4/15/2024,,No,,,,https://nationaltoday.com/national-rubber-eraser-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-rubber-eraser-day/"
Day,Fun,National That Sucks Day,4/15/2024,,No,,,,https://nationaltoday.com/national-that-sucks-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-that-sucks-day/"
Day,Fun,Take A Wild Guess Day,4/15/2024,,No,,,,https://nationaltoday.com/take-a-wild-guess-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/take-a-wild-guess-day/"
Day,Health,Type 1 Diabetes Day in Honor of Jakya Monique Furtick,4/15/2024,,No,,,,https://nationaltoday.com/type-1-diabetes-day-in-honor-of-jakya-monique-furtick/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/type-1-diabetes-day-in-honor-of-jakya-monique-furtick/"
Day,Religious,Father Damien Day,4/15/2024,,No,,,,https://nationaltoday.com/father-damien-day/,"Category: Observance Day
Subcategory: Religious
Global: No
Notes: 
URL: https://nationaltoday.com/father-damien-day/"
Day,Special Interest,Jackie Robinson Day,4/15/2024,,No,,,,https://nationaltoday.com/jackie-robinson-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/jackie-robinson-day/"
Day,Special Interest,McDonald's Day,4/15/2024,,No,,,,https://nationaltoday.com/mcdonalds-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/mcdonalds-day/"
Day,Special Interest,National ASL Day,4/15/2024,,No,,,,https://nationaltoday.com/national-asl-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-asl-day/"
Day,Special Interest,National Griper's Day,4/15/2024,,No,,,,https://nationaltoday.com/national-gripers-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-gripers-day/"
Day,Special Interest,National Laundry Day,4/15/2024,,No,,,,https://nationaltoday.com/national-laundry-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-laundry-day/"
Day,Special Interest,Titanic Remembrance Day,4/15/2024,,No,,,,https://nationaltoday.com/titanic-remembrance-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/titanic-remembrance-day/"
Day,Animal,Save the Elephant Day,4/16/2024,,No,,,,https://nationaltoday.com/save-the-elephant-day/,"Category: Observance Day
Subcategory: Animal
Global: No
Notes: 
URL: https://nationaltoday.com/save-the-elephant-day/"
Day,Appreciation,National Librarian Day,4/16/2024,,No,,,,https://nationaltoday.com/national-librarian-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/national-librarian-day/"
Day,Arts & Entertainment,Selena Day,4/16/2024,,No,,,,https://nationaltoday.com/selena-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/selena-day/"
Day,Cause,Teach Your Daughter to Volunteer Day,4/16/2024,,No,,,,https://nationaltoday.com/teach-your-daughter-to-volunteer-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/teach-your-daughter-to-volunteer-day/"
Day,Cause,World Semicolon Day,4/16/2024,,Yes,,,,https://nationaltoday.com/world-semicolon-day/,"Category: Observance Day
Subcategory: Cause
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-semicolon-day/"
Day,Food & Beverage,Day of the Mushroom,4/16/2024,,No,,,,https://nationaltoday.com/day-of-the-mushroom/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/day-of-the-mushroom/"
Day,Food & Beverage,National Eggs Benedict Day,4/16/2024,,No,,,,https://nationaltoday.com/national-eggs-benedict-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-eggs-benedict-day/"
Day,Fun,National Angel Day,4/16/2024,,No,,,,https://nationaltoday.com/national-angel-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-angel-day/"
Day,Fun,National Cash Day,4/16/2024,,No,,,,https://nationaltoday.com/national-cash-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-cash-day/"
Day,Fun,National Joseph Day,4/16/2024,,No,,,,https://nationaltoday.com/national-joseph-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-joseph-day/"
Day,Fun,Wear Pajamas to Work Day,4/16/2024,,No,,,,https://nationaltoday.com/wear-pajamas-to-work-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/wear-pajamas-to-work-day/"
Day,Health,National Healthcare Decisions Day,4/16/2024,,No,,,,https://nationaltoday.com/national-healthcare-decisions-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/national-healthcare-decisions-day/"
Day,Health,WORLD VOICE DAY,4/16/2024,,Yes,,,,https://nationaltoday.com/world-voice-day/,"Category: Observance Day
Subcategory: Health
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-voice-day/"
Day,Special Interest,Birthday of Jose de Diego,4/16/2024,,No,,,,https://nationaltoday.com/birthday-of-jose-de-diego/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/birthday-of-jose-de-diego/"
Day,Special Interest,Foursquare Day,4/16/2024,,No,,,,https://nationaltoday.com/foursquare-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/foursquare-day/"
Day,Special Interest,National Bean Counter Day,4/16/2024,,No,,,,https://nationaltoday.com/national-bean-counter-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-bean-counter-day/"
Day,Special Interest,National Orchid Day,4/16/2024,,No,2015,Mike & Faith Young,,https://nationaldaycalendar.com/national-orchid-day-april-16/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-bean-counter-day/"
Day,Special Interest,National Reveal the Genius Within Day,4/16/2024,,No,,,,https://nationaltoday.com/national-reveal-the-genius-within-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-reveal-the-genius-within-day/"
Day,Animal,International Bat Appreciation Day,4/17/2024,,Yes,,,,https://nationaltoday.com/international-bat-appreciation-day/,"Category: Observance Day
Subcategory: Animal
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-bat-appreciation-day/"
Day,Appreciation,Ford Mustang Day,4/17/2024,,No,,,,https://nationaltoday.com/ford-mustang-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/ford-mustang-day/"
Day,Arts & Entertainment,There’s Nothing Like a Dame Day,4/17/2024,,No,,,,https://nationaltoday.com/theres-nothing-like-a-dame-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/theres-nothing-like-a-dame-day/"
Day,Arts & Entertainment,World Circus Day,4/17/2024,,Yes,,,,https://nationaltoday.com/world-circus-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-circus-day/"
Day,Cause,No Limits for Deaf Children Day,4/17/2024,,No,,,,https://nationaltoday.com/no-limits-for-deaf-children-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/no-limits-for-deaf-children-day/"
Day,Cause,Youth Homelessness Matters Day,4/17/2024,,No,,,,https://nationaltoday.com/youth-homelessness-matters-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/youth-homelessness-matters-day/"
Day,Federal,2A Day,4/17/2024,,No,,,,https://nationaltoday.com/2a-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/2a-day/"
Day,Federal,Syria Independence Day,4/17/2024,,No,,,,https://nationaltoday.com/syria-independence-day/,"Category: Observance Day
Subcategory: Federal
Global: No
Notes: 
URL: https://nationaltoday.com/syria-independence-day/"
Day,Food & Beverage,Malbec World Day,4/17/2024,,Yes,,,,https://nationaltoday.com/malbec-world-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: Yes
Notes: 
URL: https://nationaltoday.com/malbec-world-day/"
Day,Food & Beverage,National Banana Day,4/17/2024,,No,,,,https://nationaltoday.com/national-banana-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-banana-day/"
Day,Food & Beverage,National Cheese Ball Day,4/17/2024,,No,,,,https://nationaltoday.com/national-cheeseball-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-cheeseball-day/"
Day,Food & Beverage,National Crawfish Day,4/17/2024,,No,2020,Shell Shack,,https://nationaldaycalendar.com/national-crawfish-day-april-17/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-cheeseball-day/"
Day,Fun,Blah Blah Blah Day,4/17/2024,,No,,,,https://nationaltoday.com/blah-blah-blah-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/blah-blah-blah-day/"
Day,Fun,National Haiku Day,4/17/2024,,No,,,,https://nationaltoday.com/national-haiku-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-haiku-day/"
Day,Health,World Hemophilia Day,4/17/2024,,Yes,,,,https://nationaltoday.com/world-hemophilia-day/,"Category: Observance Day
Subcategory: Health
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-hemophilia-day/"
Day,Religious,Ram Navami Day,4/17/2024,,No,,,,https://nationaltoday.com/ram-navami-day/,"Category: Observance Day
Subcategory: Religious
Global: No
Notes: 
URL: https://nationaltoday.com/ram-navami-day/"
Day,Special Interest,Herbalist Day,4/17/2024,,No,,,,https://nationaltoday.com/herbalist-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/herbalist-day/"
Day,Special Interest,International Day of Mastering Conversations That Matter,4/17/2024,,Yes,,,,https://nationaltoday.com/international-day-of-mastering-conversations-that-matter/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-day-of-mastering-conversations-that-matter/"
Day,Special Interest,National Kickball Day,4/17/2024,,No,,,,https://nationaltoday.com/national-kickball-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-kickball-day/"
Day,Animal,Pet Owners Independence Day,4/18/2024,,No,,,,https://nationaltoday.com/pet-owners-independence-day/,"Category: Observance Day
Subcategory: Animal
Global: No
Notes: 
URL: https://nationaltoday.com/pet-owners-independence-day/"
Day,Appreciation,Lineman Appreciation Day,4/18/2024,,No,,,,https://nationaltoday.com/lineman-appreciation-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/lineman-appreciation-day/"
Day,Appreciation,National Velociraptor Awareness Day,4/18/2024,,No,,,,https://nationaltoday.com/national-velociraptor-awareness-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/national-velociraptor-awareness-day/"
Day,Arts & Entertainment,International Jugglers Day,4/18/2024,,Yes,,,,https://nationaltoday.com/international-jugglers-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-jugglers-day/"
Day,Cause,College Student Grief Awareness Day,4/18/2024,,No,,,,https://nationaltoday.com/college-student-grief-awareness-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/college-student-grief-awareness-day/"
Day,Cultural,International Day for Monuments and Sites,4/18/2024,,Yes,,,,https://nationaltoday.com/international-day-for-monuments-and-sites/,"Category: Observance Day
Subcategory: Cultural
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-day-for-monuments-and-sites/"
Day,Food & Beverage,International Pizza Cake Day,4/18/2024,,Yes,,,,https://nationaltoday.com/international-pizza-cake-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: Yes
Notes: 
URL: https://nationaltoday.com/international-pizza-cake-day/"
Day,Food & Beverage,National Animal Cracker Day,4/18/2024,,No,,,,https://nationaltoday.com/national-animal-cracker-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-animal-cracker-day/"
Day,Fun,Linemen Appreciation Day,4/18/2024,,No,,,,https://nationaltoday.com/linemen-appreciation-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/linemen-appreciation-day/"
Day,Fun,National Lydia Day,4/18/2024,,No,,,,https://nationaltoday.com/national-lydia-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-lydia-day/"
Day,Fun,National Piñata Day,4/18/2024,,No,,,,https://nationaltoday.com/national-pinata-day/,"Category: Observance Day
Subcategory: Fun
Global: No
Notes: 
URL: https://nationaltoday.com/national-pinata-day/"
Day,Fun,World Amateur Radio Day,4/18/2024,,Yes,,,,https://nationaltoday.com/world-amateur-radio-day/,"Category: Observance Day
Subcategory: Fun
Global: Yes
Notes: 
URL: https://nationaltoday.com/world-amateur-radio-day/"
Day,Health,Adult Autism Awareness Day,4/18/2024,,No,,,,https://nationaltoday.com/adult-autism-awareness-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/adult-autism-awareness-day/"
Day,Health,National Exercise Day,4/18/2024,,No,,,,https://nationaltoday.com/national-exercise-day/,"Category: Observance Day
Subcategory: Health
Global: No
Notes: 
URL: https://nationaltoday.com/national-exercise-day/"
Day,Special Interest,Celebrate Teen Literature Day,4/18/2024,,No,,,,https://nationaltoday.com/celebrate-teen-literature-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/celebrate-teen-literature-day/"
Day,Special Interest,Education and Sharing Day,4/18/2024,,No,,,,https://nationaltoday.com/education-sharing-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/education-sharing-day/"
Day,Special Interest,Global Youth Service Days,4/18/2024,,Yes,,,,https://nationaltoday.com/global-youth-service-days/,"Category: Observance Day
Subcategory: Special Interest
Global: Yes
Notes: 
URL: https://nationaltoday.com/global-youth-service-days/"
Day,Special Interest,National Auctioneers Day,4/18/2024,,No,,,,https://nationaltoday.com/national-auctioneers-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-auctioneers-day/"
Day,Special Interest,National High Five Day,4/18/2024,,No,,,,https://nationaltoday.com/national-high-five-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-high-five-day/"
Day,Special Interest,National Newspaper Columnists Day,4/18/2024,,No,,,,https://nationaltoday.com/national-newspaper-columnists-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/national-newspaper-columnists-day/"
Day,Special Interest,Support Teen Literature Day,4/18/2024,,No,,,,https://nationaltoday.com/support-teen-literature-day/,"Category: Observance Day
Subcategory: Special Interest
Global: No
Notes: 
URL: https://nationaltoday.com/support-teen-literature-day/"
Day,Animal,National Cat Lady Day,4/19/2024,,No,,,,https://nationaltoday.com/national-cat-lady-day/,"Category: Observance Day
Subcategory: Animal
Global: No
Notes: 
URL: https://nationaltoday.com/national-cat-lady-day/"
Day,Animal,Sylvester the Cat Birthday,4/19/2024,,No,,,,https://nationaltoday.com/sylvester-the-cat-birthday/,"Category: Observance Day
Subcategory: Animal
Global: No
Notes: 
URL: https://nationaltoday.com/sylvester-the-cat-birthday/"
Day,Appreciation,National Dog Parent Appreciation Day,4/19/2024,,No,,,,https://nationaltoday.com/national-dog-parent-appreciation-day/,"Category: Observance Day
Subcategory: Appreciation
Global: No
Notes: 
URL: https://nationaltoday.com/national-dog-parent-appreciation-day/"
Day,Arts & Entertainment,National Poker Day,4/19/2024,,No,,,,https://nationaltoday.com/national-poker-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/national-poker-day/"
Day,Arts & Entertainment,Poetry & The Creative Mind Day,4/19/2024,,No,,,,https://nationaltoday.com/poetry-the-creative-mind-day/,"Category: Observance Day
Subcategory: Arts & Entertainment
Global: No
Notes: 
URL: https://nationaltoday.com/poetry-the-creative-mind-day/"
Day,Cause,National North Dakota Day,4/19/2024,,No,,,,https://nationaltoday.com/national-north-dakota-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/national-north-dakota-day/"
Day,Cause,National Oklahoma City Bombing Commemoration Day,4/19/2024,,No,,,,https://nationaltoday.com/national-oklahoma-city-bombing-commemoration-day/,"Category: Observance Day
Subcategory: Cause
Global: No
Notes: 
URL: https://nationaltoday.com/national-oklahoma-city-bombing-commemoration-day/"
Day,Cultural,Dutch-American Friendship Day,4/19/2024,,No,,,,https://nationaltoday.com/dutch-american-friendship-day/,"Category: Observance Day
Subcategory: Cultural
Global: No
Notes: 
URL: https://nationaltoday.com/dutch-american-friendship-day/"
Day,Food & Beverage,National Amaretto Day,4/19/2024,,No,,,,https://nationaltoday.com/national-amaretto-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-amaretto-day/"
Day,Food & Beverage,National Garlic Day,4/19/2024,,No,,,,https://nationaltoday.com/national-garlic-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/national-garlic-day/"
Day,Food & Beverage,Rice Ball Day,4/19/2024,,No,,,,https://nationaltoday.com/rice-ball-day/,"Category: Observance Day
Subcategory: Food & Beverage
Global: No
Notes: 
URL: https://nationaltoday.com/rice-ball-day/"
